danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,duration_ms,explicit,track.name,track.popularity,track.album.name,key_name,mode_name,key_mode,billboard_year,billboard_rank,ARTIST,Hit
0.749,0.497,-12.609,0.105,0.41,0.0499,0.0504,0.585,95.818,7Lk83uozmGWre1q8eyOOUP,4,438493,FALSE,Just the Two of Us (feat. Bill Withers),51,Love Songs,A#,minor,A# minor,1981,18,"Grover Washington, Jr.",1
0.826,0.558,-7.766,0.0322,0.403,1.94E-05,0.0631,0.359,110.77,3fvDLsiTHPQNgzuMd3Mpb5,4,231960,FALSE,Slow Hand,57,Black & White (Expanded Edition),F#,major,F# major,1981,19,The Pointer Sisters,1
0.559,0.446,-8.805,0.0349,0.608,0.000131,0.0902,0.239,131.792,3VyJPsb2ucaaVptLSDpJNH,4,245452,FALSE,I Love You,49,Flying the Flag,A#,major,A# major,1981,20,Climax Blues Band,1
0.588,0.656,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701,0GGxVTb0UwDwdaKNjBdCn3,4,212933,FALSE,Woman - Remastered 2010,67,Double Fantasy: Stripped Down,D#,major,D# major,1981,21,John Lennon,1
0.552,0.387,-10.147,0.031,0.85,1.65E-05,0.113,0.227,135.874,4FwOQZ6L39ZyHYwmPwlJZw,4,225066,FALSE,Sukiyaki - Remastered,39,Twice As Sweet,D#,major,D# major,1981,22,A Taste of Honey,1
0.457,0.785,-6.783,0.0383,0.548,0.000781,0.082,0.522,126.947,2HeTmGTjl870ucJ8mF7zl5,4,294733,FALSE,The Winner Takes It All,0,Super Trouper,F#,major,F# major,1981,23,ABBA,1
0.734,0.784,-5.84,0.0527,0.19,3.75E-06,0.621,0.963,123.086,3MJOiicdOtPcXg0uuvM1VL,4,286666,FALSE,Stars On 45 - Original Single Version,38,Stars On 45,G,major,G major,1981,24,Stars on 45,1
0.456,0.233,-12.634,0.0255,0.433,6.42E-05,0.0538,0.424,75.174,6NVB6W7G3svCKe5zB7kY8q,4,254000,FALSE,Angel Of The Morning,53,Juice Newton's Greatest Hits,G#,major,G# major,1981,25,Juice Newton,1
0.361,0.193,-17.126,0.0387,0.889,4.40E-05,0.0879,0.164,64.572,6XNGIaXv2xljDcxQ99p65f,4,217893,FALSE,Love On The Rocks,44,The Jazz Singer (Original Songs From The Motion Picture),A,minor,A minor,1981,26,Neil Diamond,1
0.485,0.555,-6.928,0.0279,0.201,0,0.11,0.364,78.085,3mI9Z256VhQI6VAHRxFqUf,4,208000,FALSE,Every Woman in the World,43,Ultimate Air Supply,A,major,A major,1981,27,Air Supply,1
0.424,0.421,-7.949,0.0277,0.589,0,0.339,0.188,109.048,3LlWpVyPuoC8DIEDOZ2G72,4,253800,FALSE,The One That You Love,38,Ultimate Air Supply,C,major,C major,1981,28,Air Supply,1
0.626,0.425,-15.656,0.0356,0.231,0,0.114,0.952,150.875,60mGckXEG1EzR4VmjYLfEW,4,264333,FALSE,Guilty (feat. Barry Gibb),62,Guilty,C,major,C major,1981,29,Barbra Streisand,1
0.341,0.324,-11.864,0.025,0.13,1.11E-06,0.134,0.321,78.662,7GRUpcvSQM9HrnC2CjYPG4,4,257866,FALSE,The Best Of Times,54,Paradise Theatre,C,major,C major,1981,30,Styx,1
0.825,0.285,-17.491,0.0326,0.188,0.00131,0.0539,0.86,126.946,0mG66FLhO0iZ6XCAGdjpax,4,225626,FALSE,Elvira,55,Fancy Free,G#,major,G# major,1981,31,The Oak Ridge Boys,1
0.371,0.758,-5.679,0.036,0.0958,0,0.116,0.452,77.81,5gys5nzVQIYhgHIfiOJYva,4,239680,FALSE,Take It On the Run,64,Hi Infidelity (30th Anniversary Edition),G,major,G major,1981,32,REO Speedwagon,1
0.596,0.488,-10.064,0.0317,0.47,2.02E-05,0.09,0.821,200.825,7BeBy2rzwJaRSiqgrMRo78,4,198080,FALSE,(There's) No Gettin' Over Me,0,Ultimate Ronnie Milsap,C#,minor,C# minor,1981,33,Ronnie Milsap,1
0.409,0.428,-13.195,0.0412,0.462,8.22E-05,0.0687,0.04,119.941,6IAh4MjV3GRkvIHrCbUFWY,4,263226,FALSE,Living Inside Myself,44,Nightwalker,B,major,B major,1981,34,Gino Vannelli,1
0.469,0.278,-16.311,0.028,0.248,0.000126,0.133,0.331,169.735,1pTGc8pwyo6xtgXBKCBcFn,4,231840,FALSE,Woman in Love,66,Guilty,D#,minor,D# minor,1981,35,Barbra Streisand,1
0.708,0.504,-12.752,0.0632,0.291,0.000678,0.072,0.652,152.216,789rrmLbXaEeyqMXmPTm7P,4,221000,FALSE,Boy From New York City,0,Mecca For Moderns,A,major,A major,1981,36,The Manhattan Transfer,1
0.855,0.803,-5.849,0.0316,0.342,0.00732,0.0841,0.962,114.867,08onVqQ8YicJ98Ycm1qoLf,4,271200,FALSE,Urgent,59,4 (Expanded),E,minor,E minor,1981,37,Foreigner,1
0.692,0.525,-12.691,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,0vZCwj0Mq5uS8GwSIYo6Y7,4,333200,FALSE,Passion,40,Foolish Behaviour,A,major,A major,1981,38,Rod Stewart,1
0.88,0.702,-6.657,0.0336,0.0772,0.000303,0.0742,0.833,120.844,7l3QyhptrvjiNS5dOcUQvr,4,290440,FALSE,Lady (You Bring Me Up),36,The Commodores: The Definitive Collection,C,minor,C minor,1981,39,Commodores,1
0.313,0.398,-10.889,0.0285,0.596,3.48E-05,0.0519,0.236,145.973,3oL9W9aHlMfCyd1dEBh87L,4,222693,FALSE,Crying,31,The Best Of Don McLean,F,minor,F minor,1981,40,Don McLean,1
0.719,0.551,-9.124,0.0324,0.529,9.05E-06,0.139,0.829,123.444,150LOyOS0ISsZ9IcwPf6iT,4,258773,FALSE,Hearts,52,Balin,C,major,C major,1981,41,Marty Balin,1
0.355,0.445,-10.221,0.028,0.401,0,0.244,0.357,76.093,0Hb2lKzzpKK4VxwER1fF25,4,236026,FALSE,It's My Turn,41,To Love Again,G#,major,G# major,1981,42,Diana Ross,1
0.751,0.501,-12.151,0.0551,0.234,0.112,0.0467,0.902,167.057,4o6BgsqLIBViaGVbx5rbRk,4,190626,FALSE,You Make My Dreams (Come True),75,Voices,F,major,F major,1981,43,Hall & Oates,1
0.474,0.282,-13.653,0.0306,0.603,8.78E-06,0.139,0.309,134.952,6yq2lwMOPYLznyOrJ8JxBc,4,205821,FALSE,I Don't Need You - Remastered 2006,0,Number Ones,C#,major,C# major,1981,44,Kenny Rogers,1
0.589,0.488,-11.405,0.0352,0.519,4.75E-06,0.0512,0.611,72.723,59S5BGYP3tzYd7dccspVdx,4,199333,FALSE,How 'Bout Us - Single Version,40,How 'Bout Us (Expanded Edition),A#,minor,A# minor,1981,45,Champaign,1
0.715,0.702,-6.055,0.0296,0.109,7.73E-06,0.255,0.954,127.446,7nrtHjt4Vk4Z5jMHOwaS8F,4,171293,FALSE,Hit Me With Your Best Shot - 1999 Digital Remaster,0,Synchronistic Wanderings,E,major,E major,1981,46,Pat Benatar,1
0.703,0.895,-4.002,0.029,0.0367,6.61E-05,0.307,0.965,141.558,3gHyNUxOEZq4VltRl2xUW4,4,169693,FALSE,The Breakup Song,56,Rockihnroll,A,minor,A minor,1981,47,The Greg Kihn Band,1
0.338,0.349,-12.7,0.0264,0.272,0.0677,0.143,0.109,146.827,48yJZwYYDZX5GKFND7wDfC,4,314640,FALSE,Time,51,The Turn Of A Friendly Card (Expanded Edition),F,minor,F minor,1981,48,The Alan Parsons Project,1
0.641,0.894,-7.41,0.0273,0.0857,0.009,0.157,0.972,109.823,1KsI8NEeAna8ZIdojI3FiT,4,199453,FALSE,Hungry Heart,65,The River,G#,major,G# major,1981,49,Bruce Springsteen,1
0.598,0.848,-6.934,0.042,0.0151,0.00545,0.0748,0.714,144.562,0D2UIFvpE0xb5wEgWrpps2,3,251293,FALSE,Sweetheart,35,Franke & The Knockouts (Original Recording Remastered),A,major,A major,1981,50,Franke and the Knockouts,1
0.699,0.515,-10.816,0.0299,0.233,2.56E-06,0.0888,0.734,95.044,4XZzz3KpYL7TSzRmSaIuiE,4,181666,FALSE,Somebody's Knockin',45,The Best Of Terri Gibbs,B,minor,B minor,1981,51,Terri Gibbs,1
0.726,0.506,-12.77,0.0239,0.213,3.41E-05,0.332,0.72,96.5,17M1JFSr2eEvo5dQnCIQim,4,222133,FALSE,More Than I Can Say - Remastered,53,The Show Must Go On: The Leo Sayer Anthology,A#,major,A# major,1981,52,Leo Sayer,1
0.528,0.706,-5.97,0.0362,0.285,0,0.647,0.667,86.424,0WFWuvVlwrKUBbng93Zacf,4,255203,FALSE,Together,0,Tierra Greatest Hits,D#,major,D# major,1981,53,Tierra,1
0.799,0.404,-13.597,0.0461,0.11,0,0.387,0.893,131.012,4hWUOIDHda9XOb1zDchftP,4,271266,FALSE,Too Much Time On My Hands,55,Paradise Theatre,B,minor,B minor,1981,54,Styx,1
0.555,0.461,-6.584,0.0267,0.502,0,0.0918,0.293,130.421,5sx9pWt1VYrB3Ho6soORtE,4,179960,FALSE,What Are We Doin' In Love,21,The Best Of Kenny Rogers: Through The Years,C#,major,C# major,1981,55,Dottie West,1
0.57,0.554,-9.732,0.0288,0.0548,0,0.139,0.372,122.135,5IK2FtuC0qmHHam9sWFxUI,4,300146,FALSE,Who's Crying Now,61,Escape (Bonus Track Version),A,minor,A minor,1981,56,Journey,1
0.788,0.54,-8.897,0.0512,0.0777,0.0419,0.287,0.835,147.836,1n7NZSDJsMum8SN08oG8Ya,4,247293,FALSE,"De Do Do Do, De Da Da Da - Remastered 2003",0,Zenyatta Mondatta,A,major,A major,1981,57,The Police,1
0.505,0.898,-7.511,0.0452,0.0635,0,0.28,0.859,145.465,2Go3GgCcMjtZVdLUo2CI63,4,222706,FALSE,This Little Girl,40,The Best Of Gary U S Bonds,B,major,B major,1981,58,Gary U.S. Bonds,1
0.631,0.597,-7.382,0.026,0.379,0.00273,0.146,0.665,107.26,0Adyxuv3X9l2CtMt0OeY5M,4,244440,FALSE,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,37,Bella Donna (Deluxe Edition),E,minor,E minor,1981,59,Stevie Nicks,1
0.76,0.765,-9.319,0.0352,0.289,7.95E-06,0.233,0.868,107.602,5E2EpolcGmcbYpsv0z6jAZ,4,226933,FALSE,Giving It Up For Your Love,39,Ultimate Collection,C,major,C major,1981,60,Delbert McClinton,1
0.669,0.589,-13.612,0.028,0.0127,0,0.108,0.912,117.395,6l6hiVkntilDYCAWU954gV,4,225040,FALSE,A Little in Love - 2001 Remaster,19,I'm No Hero,G,major,G major,1981,61,Cliff Richard,1
0.548,0.488,-14.834,0.0318,0.00974,0.000205,0.187,0.269,126.446,5mY04rUWixYG9amFzMJDhI,4,257600,FALSE,America,46,The Jazz Singer (Original Songs From The Motion Picture),C,major,C major,1981,62,Neil Diamond,1
0.786,0.72,-6.334,0.0319,0.243,0.000397,0.101,0.822,120.75,1Fml6T3bfSiaVruPRojYsj,4,278373,FALSE,Ain't Even Done With The Night,0,Words & Music: John Mellencamp's Greatest Hits,B,major,B major,1981,63,John Cougar,1
0.526,0.515,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,5fnOrhQ4KgT5irGCjIccGH,4,234493,FALSE,Arthur's Theme (Best That You Can Do),67,Arthur - The Album [Original Soundtrack],A,major,A major,1981,64,Christopher Cross,1
0.933,0.528,-6.472,0.162,0.112,0.329,0.163,0.756,109.975,57JVGBtBLCfHw2muk5416J,4,214653,FALSE,Another One Bites The Dust - Remastered 2011,69,The Game (Deluxe Remastered Version),F,minor,F minor,1981,65,Queen,1
0.721,0.69,-10.533,0.0339,0.189,4.14E-06,0.138,0.684,132.019,2gQsUHVFY4tpXc3AFU2mcS,4,263106,FALSE,Games People Play,53,The Turn Of A Friendly Card (Expanded Edition),B,minor,B minor,1981,66,The Alan Parsons Project,1
0.856,0.735,-7.643,0.0352,0.144,0.41,0.0851,0.747,120.474,08dOlDgNUJCyDNe7F9Dx37,4,248413,FALSE,I Can't Stand It,2,Complete Clapton,A,minor,A minor,1981,67,Eric Clapton,1
0.611,0.584,-12.108,0.0279,0.304,0.000332,0.0578,0.421,128.575,3O454S9h7LuY4x6cBpnVDv,4,313493,FALSE,While You See A Chance,0,Arc Of A Diver,D,major,D major,1981,68,Steve Winwood,1
0.874,0.419,-14.905,0.0563,0.0467,0.00051,0.194,0.971,131.159,6NjYhDWaI8jKgcSU0ZsJuz,4,308066,FALSE,Master Blaster (Jammin'),40,Hotter Than July,F,minor,F minor,1981,69,Stevie Wonder,1
0.262,0.212,-17.044,0.0332,0.415,0,0.124,0.0994,122.49,1h9JJkK1rEqMrkuuU4vRSP,4,243133,FALSE,Hello Again,47,The Jazz Singer (Original Songs From The Motion Picture),C,major,C major,1981,70,Neil Diamond,1
0.806,0.499,-9.524,0.0642,0.0451,0.000729,0.038,0.505,140.337,4DIRsQfLk2mfcrIOQNgAlm,4,242666,FALSE,Don't Stand So Close To Me - Remastered 2003,0,Zenyatta Mondatta,D,major,D major,1981,71,The Police,1
0.952,0.301,-13.936,0.0612,0.0126,0.000931,0.0387,0.728,119.629,1tjK9HhmpEfk0ijyIKsoUk,4,307400,FALSE,Hey Nineteen,60,Gaucho,D,major,D major,1981,72,Steely Dan,1
0.728,0.432,-15.269,0.0329,0.000252,0.0111,0.095,0.816,113.593,4bHyimydtSofP9RFMdUCJq,4,278964,FALSE,I Ain't Gonna Stand For It,26,Hotter Than July,A,major,A major,1981,73,Stevie Wonder,1
0.555,0.639,-6.832,0.033,0.137,1.99E-05,0.0733,0.518,125.77,32fKHW6Eac4yBXn9WY7Aic,4,227320,FALSE,All Those Years Ago - Remastered 2004,45,Somewhere In England,D,major,D major,1981,74,George Harrison,1
0.63,0.691,-7.563,0.0295,0.174,3.10E-06,0.0498,0.655,76.945,49HfSdzgsXmzbZPMZ560Xn,4,220706,FALSE,Step By Step,43,Step By Step,G,major,G major,1981,75,Eddie Rabbitt,1
0.67,0.591,-6.012,0.0646,0.62,0,0.373,0.8,91.439,52KvuGmgcgRdrLMXOtda0E,4,217613,FALSE,The Stroke - Remastered 2010,65,Don't Say No (Remastered 2010),G,major,G major,1981,76,Billy Squier,1
0.536,0.316,-14.996,0.0238,0.565,8.26E-05,0.0705,0.352,90.498,692sNw4pzbVzTtsvUGbiD1,4,217293,FALSE,Feels So Right,34,Feels So Right,A#,major,A# major,1981,77,Alabama,1
0.622,0.368,-14.22,0.0594,0.338,0,0.23,0.266,72.764,38705PDjZZVeWxfTRsTlJr,4,227200,FALSE,Sweet Baby,53,The Clarke/Duke Project,E,major,E major,1981,78,Stanley Clarke,1
0.479,0.268,-16.321,0.0304,0.818,5.40E-06,0.167,0.307,107.659,6KDZfDkZFdzviKcDkwfapN,4,319666,FALSE,Same Old Lang Syne,40,The Innocent Age,C,major,C major,1981,79,Dan Fogelberg,1
0.646,0.48,-13.01,0.029,0.138,0.000101,0.273,0.369,106.729,7bvL5jBJx2x2kZJ4JGo643,3,234760,FALSE,Cool Love,11,Want You Tonight,B,major,B major,1981,80,Pablo Cruise,1
0.455,0.886,-7.652,0.0724,0.107,1.09E-06,0.4,0.739,145.085,2o5l8jEUf7wqXClIgTqMYF,4,186733,FALSE,Hold On Tight,28,The Essential Electric Light Orchestra,G,major,G major,1981,81,Electric Light Orchestra,1
0.453,0.571,-11.961,0.0455,0.188,0,0.243,0.675,121.355,0f7UpZPZPxR6qRSvCWBxnM,4,205032,FALSE,It's Now Or Never,6,Now Or Never,B,major,B major,1981,82,John Schneider,1
0.583,0.641,-9.39,0.0334,0.107,1.31E-06,0.0606,0.436,135.013,1s0OQOEwJiCybX4adE63Tf,4,205600,FALSE,Treat Me Right,43,Crimes Of Passion,D,minor,D minor,1981,83,Pat Benatar,1
0.664,0.521,-13.251,0.031,0.0935,0.000493,0.0502,0.746,86.142,1NT76WD8FONQqTXKZ4MIRT,4,209733,FALSE,Winning,48,Zebop!,D,major,D major,1981,84,Santana,1
0.511,0.245,-16.755,0.0396,0.39,0,0.401,0.143,79.88,6qLfdfOdfrpD1B0V67eJpy,4,245640,FALSE,What Kind of Fool (feat. Barry Gibb),53,Guilty,D,major,D major,1981,85,Barbra Streisand,1
0.607,0.612,-8.666,0.0523,0.408,5.20E-06,0.32,0.272,82.933,4fKhRRYn7F5shZItjJkPJU,4,239933,FALSE,Watching The Wheels - Remastered 2010,54,Double Fantasy: Stripped Down,C,major,C major,1981,86,John Lennon,1
0.276,0.579,-6.553,0.0353,0.287,2.08E-06,0.0908,0.62,200.648,6e8gz4dofdA308hILBvV73,3,235000,FALSE,Tell It Like It Is,0,The Essential Heart,C,major,C major,1981,87,Heart,1
0.57,0.415,-15.077,0.0305,0.0644,8.69E-05,0.067,0.524,141.019,0Jtp6dLT78aWIdnoteCSxv,4,224933,FALSE,Smoky Mountain Rain,0,Greatest Hits,G,major,G major,1981,88,Ronnie Milsap,1
0.326,0.349,-8.468,0.0281,0.679,0,0.109,0.125,138.874,2qEr7hmZ59rTsQvd6NSdo5,4,264786,FALSE,I Made It Through the Rain,20,The Essential Barry Manilow,A#,major,A# major,1981,89,Barry Manilow,1
0.738,0.359,-10.751,0.0372,0.0866,0,0.0682,0.862,92.767,6o4Yrg6EeCXdcSVjUWALKu,4,277373,FALSE,You've Lost That Lovin' Feeling,32,The Very Best of Daryl Hall / John Oates,D,major,D major,1981,90,Hall & Oates,1
0.575,0.511,-7.958,0.029,0.0901,3.10E-05,0.107,0.282,136.468,12Wm0aeSZVPgQw25nxdoud,4,238773,FALSE,Suddenly - Xanadu/Soundtrack Version,0,Gold,G#,major,G# major,1981,91,Olivia Newton-John,1
0.244,0.44,-7.777,0.0475,0.871,8.65E-05,0.372,0.113,82.02,4jRJWlkCn3pAwezfqFODU3,4,184480,FALSE,For Your Eyes Only,54,You Could Have Been With Me [Bonus Tracks Version],G,major,G major,1981,92,Sheena Easton,1
0.78,0.869,-7.255,0.0517,0.0744,0.004,0.0621,0.957,157.902,4sscDOZCkbLSlDqcCgUJnX,4,161133,FALSE,Whip It,60,Freedom of Choice,A,major,A major,1981,94,Devo,1
0.679,0.661,-12.017,0.0862,0.467,1.83E-05,0.193,0.823,119.596,7k1fu2zeQ3S47mT4lhJWcL,4,217466,FALSE,Modern Girl,35,Take My Time,C,major,C major,1981,95,Sheena Easton,1
0.574,0.493,-13.666,0.0341,0.209,3.02E-05,0.0568,0.704,124.531,672L8kwlwJu5w8D6MWyvDC,4,262706,FALSE,Really Want to Know You - Remastered Version,36,The Right Place,C#,major,C# major,1981,96,Gary Wright,1
0.747,0.568,-8.651,0.0319,0.475,0.000165,0.127,0.684,121.615,2bYp7DYfjXULM24FUh9Z3Q,4,194853,FALSE,Seven Year Ache,46,The Very Best Of Rosanne Cash,A,minor,A minor,1981,97,Rosanne Cash,1
0.72,0.828,-9.211,0.0462,0.185,0.429,0.0839,0.768,110.071,3SnGymj6ijE2iuUfWxLo1q,4,323346,FALSE,I'm Coming Out,68,Diana,F,major,F major,1981,98,Diana Ross,1
0.739,0.45,-15.091,0.0299,0.173,0.0868,0.0571,0.705,103.684,3MvGH0xFRahXIbvRtx4PSH,4,330506,FALSE,Miss Sun,23,The Essential Boz Scaggs,A,major,A major,1981,99,Boz Scaggs,1
0.358,0.629,-5.869,0.0306,0.0661,0,0.0812,0.652,206.916,1YnqUpgooPqfhJOcCxORtp,4,220693,FALSE,Time Is Time,29,The Very Best Of,D,major,D major,1981,100,Andy Gibb,1
0.834,0.633,-11.442,0.0422,0.0631,5.00E-05,0.313,0.904,123.815,3hVrI7snZMTmHCnbwME47u,4,224773,FALSE,Physical,0,Physical,E,minor,E minor,1982,1,Olivia Newton-John,1
0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965,2HHtWyy5CgaQbC7XSoOb0e,4,243773,FALSE,Eye of the Tiger,71,Eye Of The Tiger,C,minor,C minor,1982,2,Survivor,1
0.535,0.716,-5.025,0.0431,0.326,0,0.659,0.901,94.379,2Cdvbe2G4hZsnhNMKyGrie,4,175173,FALSE,I Love Rock 'N Roll,74,I Love Rock 'N' Roll (Expanded Edition),E,major,E major,1982,3,Joan Jett & The Blackhearts,1
0.567,0.692,-7.881,0.0379,0.0784,0,0.0338,0.708,160.697,1K6k5LE6oEo0XBYHdXoPGP,4,226266,FALSE,Ebony And Ivory - Remixed 2015,0,Tug Of War,E,major,E major,1982,4,Paul McCartney,1
0.653,0.677,-12.244,0.0396,0.249,0,0.403,0.888,114.37,1ynmMEK1fkyiZ6Z6F3ThEt,4,216533,FALSE,Centerfold,69,Freeze Frame,C,major,C major,1982,5,The J. Geils Band,1
0.731,0.738,-8.125,0.0377,0.184,0,0.214,0.958,117.656,3L7RtEcu1Hw3OXrpnthngx,4,236920,FALSE,Don't You Want Me,73,Dare!,A,minor,A minor,1982,6,The Human League,1
0.811,0.41,-8.214,0.0391,0.0365,6.63E-06,0.0799,0.626,103.965,43btz2xjMKpcmjkuRsvxyg,4,254493,FALSE,Jack & Diane,69,American Fool,A,major,A major,1982,7,John Cougar,1
0.785,0.737,-5.306,0.0363,0.042,0.000107,0.108,0.971,125.447,67eX1ovaHyVPUinMHeUtIM,4,218960,FALSE,Hurts So Good,68,American Fool,A,major,A major,1982,8,John Cougar,1
0.791,0.535,-13.261,0.0355,0.0749,1.96E-06,0.156,0.963,127.488,2E2ZVy2fxslpAUgbb4zu84,4,308373,FALSE,Abracadabra,62,Abracadabra,A,minor,A minor,1982,9,Steve Miller Band,1
0.391,0.571,-7.114,0.0341,0.0512,0.000739,0.244,0.228,144.678,5zpYTfWIuNXCFblRIescG1,4,304813,FALSE,Hard to Say I'm Sorry / Get Away - 2009 Remaster,31,Chicago 16 (Expanded Edition),B,major,B major,1982,10,Chicago,1
0.542,0.45,-9.931,0.0361,0.558,6.43E-06,0.579,0.626,144.437,58E1XVmZTODC67YNjneuXM,4,153840,FALSE,Tainted Love,57,Non-Stop Erotic Cabaret,G,minor,G minor,1982,11,Soft Cell,1
0.48,0.378,-13.317,0.0328,0.0896,0.398,0.118,0.0616,136.379,3hBgVOpgET0AGtdwc5D8Qy,4,211208,FALSE,Chariots Of Fire,0,Themes,C#,major,C# major,1982,12,Vangelis,1
0.531,0.43,-14.523,0.0578,0.0568,1.22E-06,0.0964,0.453,124.284,3CSLUIrI2KPMulHR5bh17O,4,232626,FALSE,Harden My Heart,54,Quarterflash,B,minor,B minor,1982,13,Quarterflash,1
0.365,0.513,-13.034,0.0357,0.0208,0.000147,0.205,0.739,80.647,37BTh5g05cxBIRYMbw8g2T,4,331200,FALSE,Rosanna,69,Toto IV,G,minor,G minor,1982,14,Toto,1
0.889,0.441,-9.506,0.0379,0.0405,0.000788,0.038,0.963,110.565,41dDygR3r7e926oGUXfrLt,4,307306,FALSE,I Can't Go for That (No Can Do),62,Private Eyes (Expanded Edition),C,minor,C minor,1982,15,Hall & Oates,1
0.584,0.708,-10.039,0.0593,0.0264,0.00364,0.112,0.564,137.657,6iX1f3r7oUJnMbGgQ2gx1j,4,226200,FALSE,867-5309 / Jenny,59,Tommy Tutone - 2,F,major,F major,1982,16,Tommy Tutone,1
0.503,0.659,-6.829,0.0356,0.443,0,0.153,0.33,101.668,3aGdlqp8i9lJAWG5nqfhUP,4,198946,FALSE,Key Largo,30,The Ultimate Collection,C,major,C major,1982,17,Bertie Higgins,1
0.753,0.834,-6.516,0.115,0.212,2.93E-05,0.259,0.852,131.909,3mYh6egfMyl0Dek8r9ciK6,4,256386,FALSE,You Should Hear How She Talks About You,38,Hey Ricky,E,major,E major,1982,18,Melissa Manchester,1
0.33,0.469,-9.286,0.0335,0.31,2.30E-06,0.0402,0.433,201.327,2OgVsp77En2nju8pnCieVU,4,292066,FALSE,Waiting for a Girl like You,68,4 (Expanded),A#,minor,A# minor,1982,19,Foreigner,1
0.799,0.714,-9.472,0.0421,0.286,0,0.145,0.67,123.207,1syhTK7LlvpeWdZNsZARP0,4,180360,FALSE,Don't Talk to Strangers,51,Success Hasn't Spoiled Me Yet,C#,minor,C# minor,1982,20,Rick Springfield,1
0.253,0.323,-10.124,0.0268,0.55,1.22E-06,0.253,0.216,152.949,4bRQodyVPba7f8mo3zyemR,4,247226,FALSE,The Sweetest Thing (I've Ever Known),44,Juice,G,major,G major,1982,21,Juice Newton,1
0.524,0.261,-13.868,0.0272,0.755,0.00105,0.144,0.201,73.36,2xYQTU2bbg6WVAmpY1eae4,4,212666,FALSE,Always On My Mind,61,Always On My Mind,D,major,D major,1982,22,Willie Nelson,1
0.692,0.74,-7.466,0.0329,0.0723,8.83E-05,0.136,0.864,147.274,5OWokvF4QOqMDQ8ByQsm6V,4,215440,FALSE,Shake It Up,46,Shake It Up,C,major,C major,1982,23,The Cars,1
0.826,0.9,-4.383,0.0411,0.112,0.00136,0.0875,0.954,132.099,3h5IJ0EzVpkiaoL174GC3M,4,287000,FALSE,Let It Whip,48,20th Century Masters: The Millennium Collection: Best Of The Dazz Band,A,minor,A minor,1982,24,Dazz Band,1
0.587,0.994,-5.61,0.045,0.155,0.0734,0.0319,0.481,151.941,5kz9GDBTX846OXwqWoyKzF,4,153133,FALSE,We Got The Beat,59,Beauty And The Beat,D,major,D major,1982,25,The Go-Go's,1
0.902,0.633,-9.735,0.0532,0.136,0.000346,0.0906,0.962,125.698,2vF3jM9QmkU1DcUu7vr8tv,4,245266,FALSE,The Other Woman,16,Arista Heritage Series: Ray Parker,A,major,A major,1982,26,Ray Parker Jr.,1
0.627,0.385,-13.655,0.0537,0.334,0,0.182,0.766,205.726,6a899bXlCuViXW2Qs8Rdqo,4,230106,FALSE,Turn Your Love Around,52,The George Benson Collection,A,minor,A minor,1982,27,George Benson,1
0.328,0.516,-7.845,0.0303,0.249,0.00208,0.486,0.17,128.557,2aQ9yUp14YVKsOKuCDnBJn,4,322426,FALSE,Sweet Dreams,33,The One That You Love,D,minor,D minor,1982,28,Air Supply,1
0.649,0.313,-16.631,0.0339,0.0503,0.0017,0.0864,0.708,115.493,1BZMMt9H0TheQGWQy44KmO,4,196200,FALSE,Only The Lonely - Remastered 1999,45,All Four One (Remastered 1999),G#,major,G# major,1982,29,The Motels,1
0.805,0.479,-14.734,0.0436,0.0627,0.000143,0.104,0.962,128.411,5rfJ2Bq2PEL8yBjZLzouEu,4,201293,FALSE,Who Can It Be Now?,67,Business As Usual,E,major,E major,1982,30,Men at Work,1
0.699,0.741,-8.488,0.0329,0.337,0.108,0.065,0.864,125.698,2zYCip88nwoF96SC7WEjJm,4,225034,FALSE,Hold Me - 2016 Remaster,41,Mirage (Deluxe Edition),D#,major,D# major,1982,31,Fleetwood Mac,1
0.823,0.417,-12.643,0.032,0.562,0.00098,0.0765,0.522,111.928,39qYD4J4BKvZMQgxfXl5bv,4,276280,FALSE,Eye In The Sky,68,Eye In The Sky (Expanded Edition),D,major,D major,1982,32,The Alan Parsons Project,1
0.869,0.648,-8.698,0.0633,0.121,2.17E-05,0.126,0.9,125.035,3koCCeSaVUyrRo3N2gHrd8,4,339320,FALSE,Let's Groove,73,Raise!,B,minor,B minor,1982,33,"Earth, Wind & Fire",1
0.405,0.21,-13.214,0.0279,0.584,0,0.139,0.174,100.577,2w4EpqGasrz9qdTwocx54t,3,202173,FALSE,Open Arms,68,Escape (Bonus Track Version),D,major,D major,1982,34,Journey,1
0.628,0.159,-14.363,0.0333,0.872,0,0.111,0.505,135.003,3O4s2m47MFhnGqmpkjoKYk,4,256399,FALSE,Leader of the Band,60,Love Songs,G#,major,G# major,1982,35,Dan Fogelberg,1
